pvform	lemma	pvv	mood	cau	pot	PV	CP_cnd	CP_imp	CP_ind	HKM	inf	nom	acc	dat	BAN	ON	RA	VAL	UL	BA	RÓL	HOZ	BÓL	TÓL	NÁL	VÁ	IG	ÉRT	KÉNT	KOR	SZOR	NKÉNT	ADP	ADV	FROM	IN	TO
ki	jár	ki+jár	ind	-	-	-0.41627888592301004	-0.0010649348927060766	0.0016448729539949671	-0.022910976472056227	-0.014279462373434297	-0.07052200109072618	0.11500302218817443	-0.12310863507062722	-0.10941711940644379	0.07153018653174477	0.07958258065677286	-0.0782905187855755	0.16843715196288947	0.007954094429882014	-0.020842118805795187	-0.006880332801518922	-0.009403358310268284	-0.03309130280637664	0.00656683298533031	-0.0029515312319617036	4.538233845114651e-05	0.006397962462175284	0.007037018123742566	-0.0007208644310712454	-0.0005583233232410016	0.0	-0.003871836831634194	0.04100729157256863	0.021253014114940627	-0.03880805656206654	0.14419015217033926	-0.10838563999474013
ki	jelent	ki+jelent	ind	-	-	-0.15999274152503162	-0.007529462853573523	-0.0034510289105154383	-0.1452184193682717	-0.17521035600265272	0.007135331518553934	-0.08062486022856968	0.4140375580292421	0.015867551628674544	-0.03254204228230359	-0.021638304312286007	0.0032837851645639918	-0.013114777406767638	-0.07133921754989359	0.00012820413954779588	-0.012612684691076221	0.0019959601236928964	0.011006277183133347	0.0012108302615750023	0.006846510726734322	-0.00045955882352941176	0.00039184197538480524	6.482502544803974e-05	-0.005910885591782596	-0.0019045062309139703	0.00013109596224436288	0.002555648308090934	0.0485692466223511	-0.03701942726487553	0.0010126199142478157	-0.057701381712884414	0.0056333911055245385
ki	jelöl	ki+jelöl	ind	-	-	-0.640365296803653	-0.004587040932693015	-0.002714861643769276	-0.03300931352939576	-0.0220387600447665	-0.0025737423351955085	0.10716827973360343	-0.07110820982408517	0.02700120805876699	-0.005482105670976789	-0.049715021524144254	-0.10429839383246525	0.0832020921109981	-0.030407920513580884	0.026051664580260946	0.0012950708416010065	-0.002719027821175459	-0.004537312165437048	0.0016021738423765254	0.004362598075995587	0.012091759393967137	-0.0017435585125685216	0.0018803789629269919	-0.0024038578272058027	-0.003001266438322994	0.0017434258317594073	-8.33235481236612e-06	-0.0759045680012366	0.02872921638050735	-0.0008762771357132305	-0.05651369232779854	-0.09170881604270201
ki	jön	ki+jön	ind	-	-	-0.5479060110869521	-0.0015626547009473064	0.004990163085424309	0.0430244844403449	-0.015490967009441456	-0.0013274194491701453	0.12059276984263956	-0.005504318082894488	-0.001883606402135021	-0.013876149573982782	-0.043688661186657665	-0.018956699326094825	-0.03945176822329559	-0.032390256001193274	0.04176050809664792	-0.0013819532170683928	-0.0022575111822963987	-0.16358765229039668	0.007871615295953106	-0.008450434840338205	-0.00039416633819471815	-0.002237249624263058	0.001359320625648172	-0.002340856598320073	-0.0003404229147587626	-1.4800996293859269e-05	-0.0003598941283298111	-0.009226409403317232	-0.026211199295989918	-0.15897613605190752	-0.04256242032788948	0.011223394311043078
ki	jut	ki+jut	ind	-	-	-0.44599571922619075	0.00260229851528681	0.00440314556228749	0.013106099839530067	0.08742792065810097	0.012424845606902914	0.13217271252354035	-0.0025092039599284976	0.032192626690612416	0.04096923092583481	-0.015400972021871615	-0.19439236720450886	-0.032650945620394375	-0.024667094783966267	0.24634968653386624	0.018239410517964048	0.17847152795677715	-0.1556052171903225	0.00493454718464763	0.008327267007633091	0.0007013606396409033	0.0017594997021699067	0.0015418273616621685	-0.01609873998063545	0.0018508924613232932	0.0	0.0021314367171796546	-0.00980354370066111	0.0851003992004205	-0.1452111817212969	0.015298612131619815	0.22227907131972624
ki	kapcsol	ki+kapcsol	ind	-	-	-0.22352235223522351	-0.0034223311833945823	-0.0010757981875535623	0.011173714056488537	0.007183149254151935	0.00038291121929872555	0.09808693576539973	-0.18465769228856588	0.0015830312312999258	-0.037983135330107595	-0.0192808231099353	0.13773797269229687	0.022721056636050344	0.00672365579099346	0.1248764655471072	0.003834416590830354	0.3217932843008058	-0.02578567248990092	0.004844241330210369	-0.01859953951196225	0.0033149171270718232	-0.0018538870461631803	0.0009415306171501129	0.008308013121754165	-0.004198099367947844	0.0	-0.0018953276543123923	-0.02664796866426973	0.046902148778413755	-0.013723803319558477	-0.05781097446761249	0.575597117722822
ki	kap	ki+kap	ind	-	-	-0.3529189769266198	0.0013174515367053623	0.004162995184315406	0.04265998991688458	0.04375919550380656	0.004682906504328581	-0.11440594335041199	0.838486207738546	0.004020476111765897	-0.25247164355326196	-0.19773477483893329	-0.2596019119783467	-0.05894889568965884	0.004440210034759182	0.02388299314895128	0.013234508487348544	0.023153007844323847	0.006384026357747492	-0.40017257011246476	0.007789974829257683	-1.4251907254950809e-05	0.009367665320762164	0.022258842311471946	-0.010237598252899221	0.0033617503434132164	0.0	0.004360669573779716	-0.0009079598100573821	0.014520971932132587	-0.376456742683013	-0.3488509726654303	-0.2016973716453947
ki	kér	ki+kér	ind	-	-	-0.3063625450180072	-0.00350563110816466	0.10714887945227843	-0.029717508894104905	0.13457552175098894	0.014149988353550375	-0.10242027159122358	-0.17514587924722125	-0.003909723093217387	-0.1057915703594871	-0.006942926424301062	0.0073250195600628315	0.01352292160645353	-0.007589702547685748	0.005269023032098412	-0.05112074680618516	-6.94805285298191e-05	-0.004620803545298717	0.042363512569206785	-0.006582284655155595	-6.559837865494458e-05	0.0015914823640899144	0.035261467771188076	-0.004224625173452466	-0.008840252518918016	0.0	0.0007963882070241032	-0.0540345491430403	-0.07549572067633023	-0.014480120406371505	-0.15047805191728433	0.014104248664639989
ki	kerül	ki+kerül	ind	-	+	-0.6228861330326945	-0.008019097649525813	3.418844340840081e-05	-0.019483073728088912	0.012087746846920312	0.002423040467296921	0.11745907299195268	-0.11439378353852633	0.014668263623571026	0.09784792351962918	0.05694186243976812	0.3041183234346443	-2.797916375216203e-05	-0.02697617806119358	0.3817412017125642	-0.01909600369265113	0.014939077989300588	-0.3596311538263003	-0.012494492069702531	0.006903821250548923	0.00026542800265428	0.003386226919995302	0.0012942981606318205	-0.01196363606439397	0.005175846051758461	0.0	0.0016595983119736609	0.01827907195956635	0.028081355029404342	-0.46324226140468866	0.18759303633027086	0.7694499700383554
ki	kerül	ki+kerül	ind	-	-	-0.6067759569846913	0.001451462803910104	-0.0011857754332775194	-0.027086379146872147	0.005356892704859305	0.0011937878406221426	0.04422698748372722	-0.039305422054875375	0.01564226787883504	0.08663008735633602	0.09652289513957632	0.33483937516853945	0.022714322869832534	-0.05232292671048973	0.3511261651510911	-0.030694964569134724	0.02167573231678941	-0.4473262921244202	0.007406365080736058	0.003951820725245789	8.253793793739381e-05	0.003438458687074356	0.0008535749393967877	-0.010482683240409015	0.006524655435043089	-0.0003100294527980158	0.007052115253225947	-0.0777439624887892	0.024250534630415654	-0.5231065048536324	0.1722595366004942	0.7384023852064427
ki	kíván	ki+kíván	ind	-	-	-0.9396728016359918	0.008691206543967281	-0.010168143603726424	0.12377868666212224	0.022494887525562376	-0.07424448988866172	0.17087025675982734	0.25443081117927746	0.01812088161781413	-0.16024767098386727	0.02357418768461713	0.04243353783231084	0.04476255396500796	-0.0027834583049306943	0.012269938650306749	0.01925698704839809	0.0190865712338105	0.013122017723244717	-0.014087707339241081	0.005623721881390593	0.006475800954328562	0.003237900477164281	0.002556237218813906	0.008520790729379687	0.0008520790729379687	0.0	0.00034083162917518747	0.03198136787093843	0.05833901386048626	-5.680527152919501e-05	-0.12690297659622812	0.08214042263122018
ki	köt	ki+köt	ind	-	-	-0.6619902731013843	0.004211879124085894	-6.756573690119838e-08	-0.019288396307640565	-0.1304946061934403	-0.0005225196263263414	0.07144215214168859	0.6035229045483295	0.0010061213881975223	-0.3024121441033929	-0.14963874965279655	0.05132323779605702	0.13736114312037895	0.012719047274462367	0.021801301194474394	0.007037005281140693	0.3119402643212167	-0.0028510714000249057	0.0018446797488797769	-0.09828176277115735	0.0005353571163375911	0.029915608367638145	-0.0017480269622424417	-0.00783059864391512	-0.006979135227484716	0.0	0.0008707534343157325	-0.047403546701200866	-0.1737196174617161	0.005469446402161668	-0.525061043954147	0.3883800513242851
ki	küld	ki+küld	ind	-	-	-0.571290450278196	0.0027161142215973086	-0.005491738884611789	-0.03451828438650503	-0.03788918823738112	-0.006899977891128227	0.03797312330196434	0.07841990602418691	-0.012587725468983346	-0.03486223900826417	-0.0290646898597179	0.032721523467300284	-0.004717622518541305	0.015547124666946889	0.09449240040302812	0.019134179878829403	-0.0011107304928530681	-0.03645163094438089	-0.0007759077963921468	-0.0008404429813944668	0.0007587362813576769	-0.000673184560142686	0.005033176415688735	0.0007243932512887383	-0.0009985257839255392	-0.0002226179875333927	0.001189466040161246	-0.003074356592507266	-0.015878189729074565	-0.01944357300340721	-0.052816172159075525	0.11756733374871214
ki	lát	ki+lát	ind	-	-	-0.7331664048598162	0.00968286250670481	0.002793404595880905	0.0058260006130111675	0.22045068027210885	0.015964630533064288	0.0853759056814215	0.27528883893983125	0.047010825606838474	0.08772524967433783	-0.07636778115501519	-0.11049739044553991	0.007048298042621304	0.004890786101674718	-0.04320584616825454	-0.0035029969434582347	0.003763207410623824	-0.179076417801163	0.0002314755689509845	0.0018669701923322516	0.00014473874656245476	-0.0030541471907912106	0.000578954986249819	0.0016788630345755326	0.0002894774931249095	0.0	0.0004342162396873643	-0.08461842183681983	0.040283666658152584	-0.2231799634747516	0.005291478293445034	-0.16877123189701412
ki	lép	ki+lép	ind	-	-	-0.25437124197472166	-0.0007761543966577629	-0.0005684198493658517	-0.019484029095605315	-0.010184677927847132	-0.0005095926359881481	0.23598884745480336	0.006567153924215958	0.0009292875614037542	0.11442564878663933	0.15288256385716814	0.26685416384184574	0.04681591247240289	0.004435389478714885	0.4556992169140247	-0.011808126607107786	0.020508139436608584	-0.5464330035563862	0.03483388836631812	-0.0021756948451552216	-0.00031362353137177765	0.003179618483480042	0.007656749442281534	0.014443220946500981	0.016740613639279433	0.0	-0.00012151543765926667	0.04187807474795502	-0.015858266241935204	-0.5405903516073662	0.2143236816167846	0.7472959850958898
ki	lóg	ki+lóg	ind	-	-	-0.3417659977209964	-0.009079426130153778	0.00199281152041582	-0.0006143774580988637	-0.01825087721681052	-0.0012916755942885762	-0.0018220664203982828	-0.025063218650465104	0.009558815173141352	0.19026187475347983	0.3113678262457948	0.0033450517321619196	0.011389197101657367	0.012973717173492272	0.03737904054004236	0.03736545854345005	-0.0014578471648413664	-0.5336237570740721	0.0007295472455295135	0.0006146546417027717	0.00023103253387114347	0.007212040190513834	0.00044044474663616914	0.008836058925907992	0.0007147179227195481	-0.00027427317608337906	0.0004836853888484047	-0.010673647628126046	-0.008718810261447885	-0.5357023569199025	0.5175870224854111	0.04629853173073165
ki	marad	ki+marad	ind	-	+	-0.864169927333706	0.0009964390196538211	-0.002649034953202779	-0.043499040837580355	0.0033506338175800336	0.0003742748148107388	-0.1338166924969838	0.0008311794262989254	0.010231627917049268	0.22684887942102694	0.1408222081912311	0.009614345171730635	0.02689551067255684	-0.09444337249565593	0.0018162579583322163	-0.0141460259327981	0.001104984928715603	-0.5124763892678184	0.00753235830764946	0.02870040814326853	-0.00040019092719507254	0.10144134411609283	0.002375229450786101	0.009570589543629687	-0.0014419831435214779	0.0	-0.00032404015861370815	0.1462500361671774	0.16336940347322054	-0.5202971087026482	0.435543344609209	0.11841630897402194
ki	marad	ki+marad	ind	-	-	-0.2500741876799143	-0.003394736758934839	0.0002974701776318617	-0.0009625062955784525	0.007436497491519839	0.005706380926737415	0.06144926535246875	0.0004139452847585108	0.019956890592051475	0.13670546883388993	0.06482015721852613	0.014082207889077668	0.016888350939883195	-0.003714458743928638	0.0013939755210076975	-0.00840658379076086	0.0033463789050605054	-0.4914730483205705	0.00617431125452992	0.02636271314488519	-3.016584508420191e-05	0.050962394522643104	0.0007548655850797984	0.003894991305735799	-0.00024623449185852365	0.0	0.000699441626096303	0.04514064337066884	0.12858312233301106	-0.49309637676595786	0.27924085980675306	0.06181685698771117
ki	megy	ki+megy	ind	-	-	-0.28200435743221786	0.0015413970012517564	0.0011005892690418616	-0.026733708879105256	-0.025626911050454795	-0.02967531046983589	0.05905763273342368	0.0009498398610175551	0.023226430773025664	0.026350382642597356	0.011644327943652513	-0.10569563492218512	0.018048910614041895	0.043536303471045236	-0.012653114241403307	0.001667940002712233	0.0016280377993851194	-0.12149202430295317	0.0020518940710906584	0.005129037586759389	0.0010479909101106602	0.006499803837420008	-0.004449374707360589	-0.0015769741405818804	-0.0018656372828329557	0.00035549235691432633	-0.00032563546351571356	0.006438415832301356	0.09725311000005021	-0.12222582024141113	0.051819010302581486	-0.10907909063157656
ki	mer	ki+mer	ind	-	-	-0.2640896687039083	0.007987340535095434	0.006104207543056464	0.007961029295685706	-0.009385594972298017	0.4515497320012329	0.059170218683986975	-0.43031656179758393	-0.0037249197507198007	-0.005705780203423466	-0.023740255444547182	-0.015873194861039067	-0.09379580974718657	-0.014959818978672858	-0.04795787194695655	0.001883132992038971	0.0054501853063004145	-0.22334483510370387	0.004142140832788315	0.003052103771528232	0.0004360148245040331	0.0017440592980161324	0.0004360148245040331	0.0021800741225201656	0.0006540222367560497	0.0	0.00021800741225201656	0.030205302842365604	-0.010607188230606746	-0.22175864324214611	-0.016523458349308018	-0.05584372627290018
ki	merül	ki+merül	ind	-	-	-0.4623743547948927	-0.0050853711863348	0.0008484093051905504	0.004725814160590536	-0.09796076688065758	0.001000948649445701	-0.2716246311816569	0.005838624995823327	-0.006681949656205373	-0.26117859161149826	0.00761679792314051	0.036766340232469955	0.028363601497500536	0.06076005270597534	0.602605226724312	0.0007292833411055759	-0.0010103915612329247	0.004098950093484826	-0.00020483854799977375	0.0059911643400784795	0.00089126559714795	0.03967330430727525	0.0018588008664234754	0.0060434635438231	0.0054238632550152755	0.0	0.0006958699609354003	0.06833326795932866	0.011311155565434328	0.007297191678034481	-0.23188014184706263	0.67403576974985
ki	mond	ki+mond	ind	-	-	-0.3415784155786489	0.010542066781892052	0.012313076024476758	-0.02641253548942052	-0.03765107414137042	0.004303688342542926	-0.09545609110967074	-0.260648172041519	0.0024805258866033367	-0.0870552825614511	-0.03497353075597934	0.00035399478861280337	-0.007441914132154224	-0.04507109168866204	0.003714577032780844	0.005469357955378694	-0.0004503294090132451	0.0037803961998088735	-0.002004184577132687	0.0007742228640619118	-0.00020113281438254656	0.0002901168081860719	0.00011388294727618159	-0.0007867758707503086	-0.0007724887373647516	0.0	0.0	-0.02802848274629349	0.05245497728268145	0.007366596092023843	-0.11603442909262054	0.0026125783404676688
ki	mutat	ki+mutat	ind	-	-	-0.44480994492823883	-0.0003212584146045838	0.0005481536042167817	0.023471074893865657	-0.06406200468047812	0.003080498940210466	0.10114935495801247	-0.006855086212790795	0.01754582968156588	-0.1746260434731261	-0.054444589479180266	0.02016678865123911	0.001322619669196487	0.005765460961828929	0.020347182078679273	-0.00989731929189898	0.0031379171561589	-0.013795173140395698	0.0012399498697795268	-0.039732337100092614	0.0002610625244746117	0.0003445092956906033	-0.0003524538323357015	-0.0047907109913538585	-0.0012061710208166286	0.0002610625244746117	-5.225135348487387e-05	0.022339376619986195	0.07040555208508154	-0.022042670514231016	-0.23539710640162606	0.04483144762277709
ki	nevez	ki+nevez	ind	-	-	-0.7895250487963565	-0.000827194189358105	0.0024258962465560138	-0.015125498288553058	0.024465927009486063	0.00245564283483924	-0.15491210901274705	-0.18266707025232276	0.6085252482578547	-0.07299069099996608	-0.06314029863272816	-0.20305802452730148	-0.033673270733881086	0.00022597668628849404	-0.02531144722198294	0.0013999709439575163	-0.006091632063387146	0.0006461915115454388	-0.006297954753845653	-0.002539814170584112	-0.2809543573130084	-0.002938537971121552	-0.002105013778601987	-0.006463774277222091	-0.0012714895860824213	0.0	0.0002455642834839239	-0.06788576477903022	0.07496872845640967	-0.004195464123356977	-0.1557691383219011	-0.24119385895849937
ki	néz	ki+néz	ind	-	-	-0.8450976600270741	-0.012996847394199403	0.0028074772558826628	0.030436493597050723	-0.13701035671152106	-0.0005734732779906666	-0.11608324784623703	0.34299642190279334	0.01647821668543309	-0.011036035361608847	-0.05130709079687158	0.03929785700661434	0.06061041512431835	-0.0017731710189237831	0.029795053115742643	0.007642166880793533	-0.0002867366389953333	-0.005641417152401202	0.00013339260036322048	-0.0009135530294256903	-0.00020672197033579765	0.004054494376584408	0.00014004307978618467	-0.002200577484457203	-0.00046678705311128574	-1.3335778109922584e-05	0.0008735805143599171	0.022079974696144478	-0.4032345494564817	0.002160848704239389	-0.06250298139947955	0.11235842226115325
ki	nő	ki+nő	ind	-	-	-0.6268948655256724	-0.0036755069861353416	0.00032897746738420365	0.012835106656245904	-0.005775132258243967	-0.0002965417847285998	0.26112119849695414	-0.15513980934384772	0.0007418560445429795	0.07596625351449893	0.011521324713406264	0.1447433066825714	0.13893093570712675	0.14185814207072195	0.00016597828238012861	0.053250271234656504	0.002867958804555101	-0.2429318330842139	0.014947773079112972	0.019282724548704746	-0.3350278621602043	0.009468848217116617	0.0005594927265945542	-0.002230523162938083	0.000700483069759213	-0.00016299918500407498	0.007320402226784092	0.07277263072841667	0.04276476043953237	-0.1765972749770716	0.08652663693041104	0.1555265752205368
ki	nyit	ki+nyit	ind	-	-	-0.24468174825929723	-0.0001268938057139065	0.0009086271180107205	-0.02463452507982114	0.005399993149291474	0.0006102061025281191	0.14506699681545854	0.029976261256959735	0.043330601699806105	0.12521278715886586	0.09107030902923385	0.0427458262577278	0.055675370872448116	-0.0013135714611938465	0.0108985949819598	0.01040191861358267	0.009168142336963517	0.007478171151458785	0.0029663048938970565	0.002515948657053531	0.0004908376963350785	0.000408188049873158	-7.888694670148762e-05	0.0019691894573823647	0.01011932688674741	0.0003272251308900524	-0.0005947660586835844	0.09674497926103692	-0.06709633237977009	0.020345955590800952	0.21924641687184193	0.10671872859153585
ki	olvas	ki+olvas	ind	-	-	-0.6832736015312587	-0.004082937808736825	0.002341372821294968	0.03211858908693574	-0.08445778035769841	0.003979077033394796	-0.048910007246541765	0.035890893069877916	0.0014619945442266684	0.08281557076949926	0.02560511943514914	-0.000947314606144764	0.0132235159765379	0.026796909975946026	0.0015072854302776448	0.02202121131067556	-0.0008793782770682996	-0.48863483310189926	0.0023280938180548915	0.005257536782838974	0.0007716049382716049	-0.0026740592774704636	0.0015072854302776448	-0.0017454775508965225	-0.001494006427037568	0.0	-0.0023733847041058683	-0.024121190823070564	0.12449646493963745	-0.46512898180397155	0.10287812910226349	-0.00475222328454248
ki	oszt	ki+oszt	ind	-	-	-0.622184959050755	0.0017553774796724066	0.004643663750719903	-0.004227823970244293	0.05712647396124327	0.005411439682074064	0.10751746233020892	-0.11788609518700233	-0.0717402514690304	-0.10918006837903531	-0.11621746455356752	0.11968439783201021	-0.021491091862722668	-0.004182388561322019	0.022989241095986695	0.005842842972788242	-0.0024517549112915774	-0.007653123065767665	-0.00227456757468154	-0.003454740666735041	0.0011801730920535012	-0.005954261927422403	-0.009221559119463927	-0.008928828856612734	-0.0024086145822201596	0.0004221512500654456	-0.0073455106445086266	-0.12149435517938559	-0.07192385785709826	-0.004070467557970487	-0.26086888854303314	0.12467680613819107
ki	próbál	ki+próbál	ind	-	+	-0.29958373496362223	-0.0023338571032442924	-0.0017429654179815933	-0.06564289455499364	0.01123849576802715	0.5332610398813376	0.05227355754206664	-0.19427022125977667	-0.0038402457757296467	0.06529133050761665	-0.0393520658101488	0.014282083107760156	0.10096435283606	-0.0395110673902614	0.016985109969674166	0.0034265115603501774	-0.0009600614439324117	-0.006395824805566925	-0.00867026263319821	0.00741420516815655	0.0	-0.006218667335683695	0.0030424869827772125	0.014606688409720115	0.0015212434913886063	0.0	-0.0007680491551459293	-0.030119520772538613	0.01171660086532067	-0.011639575878414962	-0.002774550064040815	0.020809400569544757
ki	próbál	ki+próbál	ind	-	-	-0.3079118838804346	0.0012020145553989607	0.00018443801113560317	-0.07875014378110409	0.08043135326729944	0.9405279271095187	0.10174466774596386	-0.266131334886848	0.014921243249754315	-0.06929896270361147	-0.06446076814359161	0.01475594588599613	0.09466244721728925	0.021630786776536695	0.009111083900923665	0.006974888104137429	0.005727261793285895	0.013682938388925828	-0.0002621770943375089	-0.0035123314186350993	0.0013305238663962903	-0.004640272121181023	-0.0013994392469064776	-0.0125949532221583	-0.0013626511941456224	-0.0002808199943836001	-0.00023937121661122212	0.007646711252157629	0.016230906977992232	0.020639681340348492	-0.12125916861896749	0.024019838217637396
ki	rajzolódik	ki+rajzolódik	ind	-	-	-0.5239491691104594	0.0006842619745845557	-0.0016291951775822744	-0.04995112414467254	-0.06278918214402085	0.007852720755946563	0.02671880091234924	-0.0068100358422939055	-0.0009449332029977196	-0.012284131638970353	-0.10407298794395568	0.21968067774519387	0.04617139133268166	-0.09970674486803519	0.03105246008471815	-0.01068752036493972	-0.002606712284131639	-0.08608667318344738	0.01537960247637667	-0.008797653958944282	0.021896383186705767	0.007201042684913653	0.0	0.008862821766047572	-0.004235907461713913	-0.00032583903551645487	-0.00032583903551645487	-0.041674812642554585	-0.005930270446399488	-0.06637341153470186	-0.16513522319973936	0.30729879439556856
ki	sorsol	ki+sorsol	ind	-	-	-0.635409377186844	0.009775673654871754	-0.001753752602825509	-0.019279301784036917	-0.008081805287264675	-0.0013995801259622112	-0.04989896674029577	-0.2729378008113458	-0.014708423658721454	-0.0038240361632341513	0.043697526438889855	-0.025265158838656473	0.003110558275060269	0.01706358508095493	0.12468154419199912	-0.0027991602519244225	0.025145390368219608	-0.05813818201727746	0.01501126679111181	-0.0007040675083538508	-0.0003498950314905528	0.0003413401407450622	-0.0027991602519244225	-0.011896431070678797	0.023728700460766416	-0.0017494751574527643	-0.0003627273676087882	-0.3057406738858538	0.18586526731467112	-0.046625865541071176	-0.2082748036224829	0.1367781597061224
ki	szab	ki+szab	ind	-	+	-0.5531208499335989	-0.0032036801248613795	0.007835781729895994	0.019778845671152734	0.06250370796310747	0.003436426116838488	0.016111955385787913	-0.06722023703582014	0.34502083304810544	-0.06081972225644956	-0.074168389443372	0.13690256157500585	0.06442956695554551	0.0816618976556546	0.0057273768613974796	0.0009629294962190187	0.033700250544214896	0.0050633662372274926	-0.047210927196140985	-0.002240750628642361	0.004581901489117984	-0.0259785599868567	-0.08524207864989071	-0.0038174906331147358	0.004399355613057506	0.0	-0.004166609621080397	-0.06505022293415114	-0.03760445046845834	-0.041184631462694465	-0.1332927168759099	0.13497898440601852
ki	szab	ki+szab	ind	-	-	-0.9342786986529146	0.0047046670357793734	0.006594349695650013	-0.0438420936802289	0.08975194650153713	0.0035372901031475615	0.08995310252669408	-0.04574249612827652	0.34334781544716675	-0.12617594676329197	-0.08619173685127983	-0.21397241190514077	-0.008331875362142846	0.053847895965575716	0.002576829081857342	0.0024479916276854367	0.05551130309665081	-0.0037169265535313013	-0.003724726399406348	0.0048413043358263245	0.0005895483505245936	-0.002936061983415207	-0.037743014198039444	0.007734367168904743	0.00036699274822329497	0.0	-0.0025417097758148295	-0.1554388485283531	-0.0012736948317901287	-0.004903863099665149	-0.21486267431355555	-0.16791740195213742
ki	szállít	ki+szállít	ind	-	-	-0.5772058823529411	-0.00013836321732143587	-0.00025663931999830836	-0.03768355922527172	-0.01181941683934537	0.0016125195585063646	0.18612323973442724	0.0700312143189411	0.021299081278809154	-0.03822710068930521	0.00963044995136804	0.011490358184970628	0.0420801264431006	0.007141233560282491	0.04159327821710998	0.012130238508055991	-0.004628758404871654	-0.0914208197657208	0.00847927326933649	-0.0072910940076965376	0.00014378145219266715	0.010666918636613523	0.004206003932845604	-0.012430884467374297	-0.0003130682539011294	0.0	0.003569030955300884	0.037592902905231096	-0.01749521609506488	-0.06434114263965832	-0.01400970524802303	0.048405453123017694
ki	száll	ki+száll	ind	-	-	-0.24981698389458273	-0.00045589070377498233	0.004133626721426155	-0.018238927270535665	-0.0008967142946155887	-0.00578029550859907	0.1431461777965582	0.0005721081414651573	0.0041703251748261266	0.05649793223431611	0.042444737366957044	0.21619484042192813	0.05122008922995965	0.006534977605440542	0.3512250141011851	0.019651426593706015	-0.004685021834049254	-0.5016857140369442	0.007667391883431291	-0.00811716050971601	-0.00017737018950958895	0.006155272754877731	0.13199937119461866	0.013425579889982185	0.002489304730624509	-0.00018301610541727673	0.0001886620213249645	0.05450029834924304	0.010298932881079637	-0.47560284097046623	0.09222661454828729	0.5786073729403631
ki	számít	ki+számít	ind	-	-	-0.508130081300813	-0.011351724795121022	-0.00041981015865047173	-0.0016830174733994396	-0.12341024139229384	0.001558962845203066	0.22172861844398895	-0.5102381384019672	0.3896552966387297	0.07223000832066641	-0.11322991767653526	0.2142275260659982	-0.06776113644498366	-0.06090007298014661	-0.0005508374123192345	-0.0027077028917802046	-0.0019584361795590517	-0.04722094390755229	0.00518763335146216	0.011272120654311173	0.0001310272536687631	0.0009476960121230713	0.00067866887931315	-0.00645345540076327	-0.0032922413272160164	0.0	-0.002754768113718873	0.04372911117618894	0.020713346069995864	-0.04308472437211507	-0.006418301747339927	0.2111037898543651
ki	számol	ki+számol	ind	-	-	-0.37869667626275844	-0.01538919093228594	-0.0021950890474653896	-0.044736345121988236	-0.14451158738596698	-0.0011443147388329289	0.19093687432236633	-0.2553792786360853	-0.008827491389917983	0.08600554172301195	-0.05155134422395144	0.001761730242816846	0.481343203036369	-0.023135492600555703	-9.354043020046816e-05	-0.000749783381428502	-0.0011482426721709646	-0.027724987242037757	0.006559231548854679	0.014497723866912024	0.00013281976358082084	0.00896177109332356	0.0006876664179323157	0.008164852511838634	0.0011057653753649543	-0.0005234231876472127	0.0021683234840115207	0.05152666428881865	0.08422250331084807	-0.020333485711655837	0.05578930621191533	0.00808354776778851
ki	szolgál	ki+szolgál	ind	-	-	-0.6567663668688559	-0.004399352247868322	-0.00037528143736205617	-0.03426059867173789	0.09014435759100758	0.0028030102851127944	0.12420311306875192	-0.26069822458488057	0.026100734525461283	-0.032823275645354116	-0.040628674195948136	0.14668649881527232	0.003317660287469479	0.011226623071211014	0.0003500476501177923	0.0016206542153421044	0.015211338931042023	-0.006668387406773555	-0.0054451585645384736	0.0013023453029934132	0.0002591680704937152	-0.0089600272687526	-0.0023599147385293126	0.052608489226053726	-0.00022742933272461427	0.0	-0.0009457927023507834	-0.015479451308507391	-0.0467230810307864	-0.013978190039256565	-0.08733058703356827	0.14577848903388663
ki	talál	ki+talál	ind	-	-	-0.5728530282046997	-0.0018435161776259555	-0.005921371477174034	0.0016031956213470588	-0.18228611056264418	0.008786336316226228	-0.07136764557654152	0.21434135874660504	0.09834972060405306	0.16309346612522627	0.08756867534425694	0.03963711665039676	0.011969082114931355	0.01859905749605449	0.009424659747238833	0.015117274498405917	0.003939296449662474	-0.002297094475457756	0.0035626952906560112	0.009270705469588162	-0.00018968133535660092	0.0030090467123512752	0.00044588058394926574	-4.125008111940595e-05	0.0010457154455492026	0.0	0.0012661876364359378	0.06501692806676232	0.05130471072474496	0.016716051701022173	0.35118796781734263	0.055317912131459
ki	tart	ki+tart	ind	-	-	-0.1130027186373723	-0.003011002106487552	-0.0010237407162057683	-0.012530124600027642	0.019618332989745857	0.0068216216419501475	-0.12578379181612487	0.4500307776780537	0.3927797502420167	0.08096144320163447	0.06041643563473627	0.016318131866706338	0.019521266850692453	-0.04100442174585234	0.0051700215299741925	0.014848096371870994	0.007591200457024895	0.0068216216419501475	0.03580317148256817	0.019890584705903998	0.0003812428516965307	-0.10584603077682117	0.0008758326759708774	0.013764587858911152	0.005477762606928956	0.0	0.001090149379265849	-0.3448816332227641	-0.08809918436118352	0.05868347895991466	-0.1816766311794481	-0.07934330924745871
